Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
ALL,18,20.0,0.12914142031911055,0.06171922250919281,0.018750639683563716,24.683653011924314,0.19313621154492652
ALL,19,18.94736842105263,0.01245103641423422,0.003503466167120039,0.00015205802445290511,59.33559602386706,0.5727572571344384
ALL,20,18.0,0.011116689129061557,0.0044815036206658975,0.00012556120794671502,121.17475078045514,0.4758317865055405
ALL,21,17.142857142857142,0.007978194238182593,0.0017810616852160864,5.958336466242295e-05,113.3499730826179,0.35230567166306076
ALL,22,16.363636363636363,0.011718289233533529,0.00640217099407429,0.0001521971964230768,105.12407636536042,0.9685067475585434
ALL,23,15.652173913043478,0.008461490699567632,0.005255343510506639,8.519891400913154e-05,94.12612315861553,0.4634852513635594
ALL,24,15.0,0.012437800094289717,0.0059866327153383254,0.00017464857462334143,108.16698067933386,0.51784564956188
ALL,25,14.4,0.007100953403653638,0.0037130886469775616,5.957966277594432e-05,34.31774527814126,0.6616512879243538
ALL,26,13.846153846153847,0.007717880096262261,0.0024839351824481252,5.7613859341867954e-05,79.49066533579088,0.6680607057503712
ALL,27,13.333333333333334,0.07332839815524418,0.029755433162956296,0.005395612111702874,107.6822589434798,0.6154643904478608
ALL,28,12.857142857142858,0.008477343940453491,0.0019274203684222623,6.71472432067704e-05,29.233023745308074,0.9036406378669231
ALL,29,12.413793103448276,0.009745971400863378,0.0034858451767932758,9.608137196326782e-05,115.82132453750788,0.8882195638032185
ALL,30,12.0,0.006272708492600607,0.0024476511380696203,4.047294920055712e-05,125.30627883857991,0.6024323603670416
ALL,31,11.612903225806452,0.007278429883289321,0.002666440486827589,5.2784390060313884e-05,76.94943007310543,0.9009756570420844
ALL,32,11.25,0.005395457805559216,0.0034737142892770816,3.688412642624162e-05,96.29044925600934,0.38864851528243854
ALL,33,10.909090909090908,0.004799092948300023,0.002665859322312687,2.7108979330555878e-05,88.41906207933283,0.5831738083240524
ALL,34,10.588235294117647,0.009603077992622272,0.0037604275576892847,9.23019592959122e-05,84.18342353613248,0.24035227578211496
ALL,35,10.285714285714286,0.009350159820482052,0.003747917404119123,9.295119358922391e-05,43.73540719621541,0.7716195106064128
ALL,36,10.0,0.8834494689751322,0.025204571228845923,0.7029383401182291,96.51379897203216,0.9994397475680789
ALL,37,9.72972972972973,0.006354243044379577,0.0022965950263180153,4.097846622748271e-05,112.10242520410658,0.8465891602959218
ALL,38,9.473684210526315,0.005400230438606891,0.0035103594953758525,3.668135081862295e-05,145.81418983564816,0.30292164629235196
ALL,39,9.23076923076923,0.005464678221692271,0.002414839577474453,3.182619372075239e-05,75.24436636879463,0.8097176782420072
ALL,40,9.0,0.004204912561596464,0.0021217973922889872,1.9797537153002667e-05,60.40490996806831,0.5190755122755606
ALL,41,8.78048780487805,0.0037616946331173527,0.0011890980557977373,1.4032783787011084e-05,96.71843939545217,0.8208370418902068
ALL,42,8.571428571428571,0.003968252427514076,0.00205702436115589,1.8197140898620674e-05,131.11207672177034,0.6890286341185036
ALL,43,8.372093023255815,0.004678861419887674,0.002320719419714431,2.457728062946108e-05,71.36008607729099,0.750344692740282
ALL,44,8.181818181818182,0.004957093807248943,0.002993527708829167,2.879574596789712e-05,82.35350025308342,0.5292784886973511
ALL,45,8.0,0.08018177369511915,0.031155021805592757,0.006404151640367178,-83.12739605730451,0.4496158237082855
ALL,46,7.826086956521739,0.008630466068817812,0.0036378260141632073,7.568283679474729e-05,82.5725291837372,0.5482590081565814
ALL,47,7.659574468085107,0.008556505313689814,0.004210917182418164,7.807260195382006e-05,92.46835969700017,0.49218016613204724
