Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
ALL,129,2.7906976744186047,0.0030727646789001197,0.0017317331024572025,1.1410387302270107e-05,155.80275470704106,0.5952133211677119
ALL,130,2.769230769230769,0.0030162084194866063,0.001659909193179923,1.095698555676775e-05,177.15502706581518,0.33419936507927195
ALL,131,2.7480916030534353,0.003156691538563148,0.0015788348016422156,1.1564587074532088e-05,-167.24737947676775,0.5153611046727755
ALL,132,2.727272727272727,0.002603314392706262,0.0017767421547910214,9.206620527149573e-06,174.37489591095897,0.44385031135063896
ALL,133,2.706766917293233,0.0030273146594655496,0.0018254176379830578,1.1488557405414923e-05,174.12772649231363,0.6477158396081731
ALL,134,2.6865671641791047,0.0028163886506591645,0.001523120984531773,9.516139070479752e-06,179.25046079937485,0.5710541178455669
ALL,135,2.6666666666666665,0.012802758996481275,0.005985263990087231,0.00017447804169515424,-64.87724682685763,0.5996026011184424
ALL,136,2.6470588235294117,0.00281685905496878,0.0014491216293306213,9.18548879739299e-06,-165.45677589433095,0.6664208426039705
ALL,137,2.627737226277372,0.002450356752987094,0.0013287790917207714,7.100042466842904e-06,-135.8330654861099,0.5059022240543329
ALL,138,2.608695652173913,0.0033666079352839815,0.0020202025842721355,1.4295795989359625e-05,-121.65049666442611,0.22249550957768935
ALL,139,2.5899280575539567,0.002747277022541542,0.0014379709042825226,8.868812592408023e-06,-137.09349696213,0.5155917411627596
ALL,140,2.5714285714285716,0.002505043943486087,0.001379135598217246,7.443044150585019e-06,-159.7688298934604,0.5498913630950172
ALL,141,2.5531914893617023,0.002401526981245797,0.0014417451385480265,7.202845080403306e-06,159.94518243751094,0.17647053825608056
ALL,142,2.535211267605634,0.0023554399731658834,0.001584003866472494,7.404864520258e-06,-165.55436759641967,0.27110757644986644
ALL,143,2.5174825174825175,0.002594166370037741,0.0017650405946431837,9.064970022622996e-06,148.41625299872257,0.49901375599265607
ALL,144,2.5,0.016506642539314838,0.0056361769310949265,0.000280253697858982,-59.784955351652656,0.8723317885999752
